Filename,Author,Date,Weeks_Since_Start
app/proguard-rules.pro,Niall Scott,2024-10-04T07:42:57Z,484.9
rootbeerlib/proguard-rules.pro,Niall Scott,2024-10-04T07:42:57Z,484.9
app/src/main/AndroidManifest.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/RootItemResult.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/extensions/ViewExtensions.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/ui/ResultIconView.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/drawable/ic_check_circle_green_24dp.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/drawable/ic_error_circle_outline_red_24dp.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/drawable/ic_info_outline_white_24dp.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/drawable/ic_lock_open_white_24dp.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/layout/activity_main.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/layout/item_root_check.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/menu/menu_main.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/values/colors.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/values/dimens.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/values/strings.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
app/src/main/res/values/styles.xml,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,Scott Alexander-Bown,2024-09-12T10:16:21Z,481.9
gradle-mvn-push.gradle,Artsem Kurantsou,2024-08-05T19:38:36Z,476.4
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,Artsem Kurantsou,2024-08-05T18:31:03Z,476.4
app/build.gradle,Artsem Kurantsou,2024-08-04T21:18:36Z,476.3
build.gradle,Artsem Kurantsou,2024-08-04T21:18:36Z,476.3
dependencies.gradle,Artsem Kurantsou,2024-08-04T21:18:36Z,476.3
rootbeerlib/build.gradle,Artsem Kurantsou,2024-08-04T21:18:36Z,476.3
settings.gradle,Artsem Kurantsou,2024-08-04T21:18:36Z,476.3
app/build.gradle,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
app/src/main/AndroidManifest.xml,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
build.gradle,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
dependencies.gradle,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
rootbeerlib/build.gradle,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
rootbeerlib/src/main/AndroidManifest.xml,Artsem Kurantsou,2024-08-04T19:40:34Z,476.3
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,grubeli,2021-11-16T14:04:57Z,334.6
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,Scott Alexander-Bown,2021-05-24T07:46:20Z,309.3
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,Scott Alexander-Bown,2021-05-24T07:45:07Z,309.3
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,Matthew Rollings,2021-05-24T07:35:11Z,309.3
build.gradle,Scott Alexander-Bown,2021-05-22T13:42:21Z,309.1
rootbeerlib/build.gradle,Scott Alexander-Bown,2021-05-22T13:42:21Z,309.1
rootbeerlib/src/main/AndroidManifest.xml,Scott Alexander-Bown,2021-05-22T13:42:21Z,309.1
app/build.gradle,Scott Alexander-Bown,2021-05-21T14:40:38Z,309.0
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,Scott Alexander-Bown,2021-05-21T14:40:38Z,309.0
app/build.gradle,Scott Alexander-Bown,2021-05-08T16:42:23Z,307.1
app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,Scott Alexander-Bown,2021-05-08T16:42:23Z,307.1
app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,Scott Alexander-Bown,2021-05-08T16:42:23Z,307.1
app/src/main/res/values/ic_launcher_background.xml,Scott Alexander-Bown,2021-05-08T16:42:23Z,307.1
app/build.gradle,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/AndroidManifest.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/RootItemResult.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/extensions/ViewExtensions.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/ui/ResultIconView.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/drawable/ic_check_circle_green_24dp.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/drawable/ic_error_circle_outline_red_24dp.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/drawable/ic_info_outline_white_24dp.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/drawable/ic_lock_open_white_24dp.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/layout/activity_main.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/layout/content_main.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/layout/item_root_check.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/menu/menu_main.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/values-w820dp/dimens.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/values/attrs.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/values/dimens.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
app/src/main/res/values/strings.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
build.gradle,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
dependencies.gradle,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Scott Alexander-Bown,2021-05-08T14:18:37Z,307.1
rootbeerlib/src/main/res/values/strings.xml,Stefan M,2020-07-22T11:25:49Z,265.7
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Slim Namouchi,2020-07-21T13:19:44Z,265.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2020-07-21T13:10:44Z,265.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Fi5t,2020-07-15T20:47:49Z,264.7
gradle-mvn-push.gradle,Scott Alexander-Bown,2020-03-16T11:44:07Z,247.4
rootbeerlib/build.gradle,Scott Alexander-Bown,2020-03-16T11:44:07Z,247.4
app/build.gradle,mat,2020-03-11T09:38:15Z,246.7
app/src/main/AndroidManifest.xml,Deepak PK,2020-03-11T09:28:40Z,246.7
app/src/main/res/layout/activity_main.xml,Deepak PK,2020-03-11T09:28:40Z,246.7
build.gradle,Matthew Rollings,2020-02-08T21:35:00Z,242.1
rootbeerlib/build.gradle,Matthew Rollings,2020-02-08T21:35:00Z,242.1
app/build.gradle,Matthew Rollings,2020-02-07T14:44:11Z,242.0
build.gradle,Matthew Rollings,2020-02-07T14:44:11Z,242.0
rootbeerlib/build.gradle,Matthew Rollings,2020-02-07T14:44:11Z,242.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2020-02-07T14:44:11Z,242.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,Matthew Rollings,2020-02-07T14:44:11Z,242.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-02-07T09:43:09Z,242.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,mat,2020-02-07T09:43:09Z,242.0
app/build.gradle,mat,2020-02-04T13:41:34Z,241.6
build.gradle,mat,2020-02-04T13:41:34Z,241.6
rootbeerlib/build.gradle,mat,2020-02-04T13:41:34Z,241.6
app/build.gradle,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/AndroidManifest.xml,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/res/layout/activity_main.xml,Matthew Rollings,2020-02-03T20:42:40Z,241.4
app/src/main/res/values/styles.xml,Matthew Rollings,2020-02-03T20:42:40Z,241.4
build.gradle,Matthew Rollings,2020-02-03T20:42:40Z,241.4
rootbeerlib/build.gradle,Matthew Rollings,2020-02-03T20:42:40Z,241.4
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2020-02-03T20:42:40Z,241.4
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2020-02-03T20:42:27Z,241.4
build.gradle,Daniel Kutik,2020-01-31T00:54:28Z,240.9
rootbeerlib/build.gradle,Daniel Kutik,2020-01-31T00:54:28Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Daniel Kutik,2020-01-31T00:54:28Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Daniel Kutik,2020-01-31T00:54:28Z,240.9
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Daniel Kutik,2020-01-31T00:54:28Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Matthew Rollings,2020-01-30T16:17:56Z,240.9
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,mat,2020-01-30T16:12:36Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,mat,2020-01-30T13:09:02Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2020-01-30T13:05:20Z,240.9
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2020-01-30T13:05:20Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Matthew Rollings,2020-01-30T13:05:03Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2020-01-30T13:05:03Z,240.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,mat,2020-01-28T14:06:12Z,240.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T14:06:12Z,240.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T13:03:18Z,240.6
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,mat,2020-01-28T13:03:18Z,240.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T12:41:49Z,240.6
build.gradle,mat,2020-01-28T12:31:03Z,240.6
rootbeerlib/build.gradle,mat,2020-01-28T12:31:03Z,240.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Ivan Vlasov,2019-12-09T10:32:18Z,233.4
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Ivan Vlasov,2019-12-09T10:32:18Z,233.4
app/build.gradle,Daniel Kutik,2019-11-16T02:45:47Z,230.0
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:45:47Z,230.0
rootbeerlib/build.gradle,Daniel Kutik,2019-11-16T02:45:47Z,230.0
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:45:47Z,230.0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,Daniel Kutik,2019-11-16T02:39:54Z,230.0
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Daniel Kutik,2019-11-16T02:39:54Z,230.0
app/src/main/res/layout/activity_main.xml,Daniel Kutik,2019-11-16T02:39:54Z,230.0
app/build.gradle,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/AndroidManifest.xml,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/res/layout/activity_main.xml,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/res/values/styles.xml,Daniel Kutik,2019-11-16T02:34:24Z,230.0
build.gradle,Daniel Kutik,2019-11-16T02:34:24Z,230.0
rootbeerlib/build.gradle,Daniel Kutik,2019-11-16T02:34:24Z,230.0
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:34:24Z,230.0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Daniel Kutik,2019-11-16T02:34:24Z,230.0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2019-03-14T12:24:58Z,194.9
app/build.gradle,Matthew Rollings,2018-06-14T15:53:38Z,155.9
build.gradle,Matthew Rollings,2018-06-14T15:53:38Z,155.9
rootbeerlib/build.gradle,Matthew Rollings,2018-06-14T15:53:38Z,155.9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-06-14T15:53:38Z,155.9
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2018-06-14T15:53:38Z,155.9
app/build.gradle,Matthew Rollings,2018-06-14T14:54:13Z,155.9
build.gradle,Matthew Rollings,2018-06-14T14:54:13Z,155.9
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T16:03:38Z,151.0
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T16:01:52Z,151.0
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T13:34:50Z,151.0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2018-05-11T13:16:33Z,151.0
app/build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-05-11T12:00:38Z,151.0
app/build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T12:00:38Z,151.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-05-11T12:00:38Z,151.0
rootbeerlib/build.gradle,Matthew Rollings,2018-05-11T11:04:52Z,151.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,Matthew Rollings,2018-05-11T11:04:52Z,151.0
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,Matthew Rollings,2018-05-11T11:04:52Z,151.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-05-11T11:04:28Z,151.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-05-11T10:59:44Z,151.0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,Matthew Rollings,2018-03-20T17:57:33Z,143.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,Matthew Rollings,2018-03-20T17:57:33Z,143.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Matthew Rollings,2018-03-20T17:57:33Z,143.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,altvnv,2018-03-16T16:49:07Z,143.0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,altvnv,2018-03-16T16:42:19Z,143.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,altvnv,2018-03-16T16:42:19Z,143.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,altvnv,2018-03-16T16:42:19Z,143.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,altvnv,2018-03-16T12:14:23Z,143.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,altvnv,2018-03-16T12:02:21Z,143.0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,altvnv,2018-03-16T11:36:53Z,143.0
rootbeerlib/build.gradle,matthew,2017-10-31T18:57:32Z,123.6
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,matthew,2017-10-31T18:57:32Z,123.6
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,matthew,2017-10-31T18:57:32Z,123.6
